175,The Barkleys of Broadway,1949,Musical film,Harry Warren and George Gershwin,Ira Gershwin,"Betty Comden, Adolph Green and Sidney Sheldon",,https://en.wikipedia.org/wiki/The_Barkleys_of_Broadway
176,Barnum,1980,Broadway,Cy Coleman,Michael Stewart,Mark Bramble,,https://en.wikipedia.org/wiki/Barnum_(musical)
177,Baron Trenck,1912,Broadway,Felix Albini,Frederick F. Schrader,Henry Blossom,,
178,The Baroness Fiddlesticks,1904,Broadway,Emil Bruguiere,George De Long,De Long,,
179,Bat Boy: The Musical,2001,Off-Broadway,Laurence O'Keefe,O'Keefe,Keythe Farley and Brian Flemming,,https://en.wikipedia.org/wiki/Bat_Boy:_The_Musical
180,Bat Out of Hell The Musical,2017,West End,Jim Steinman,Steinman,Steinman,,
181,Bats,1983,Australian musical,Ian Dorricott,Simon Denver,Dorricott and Denver,,https://en.wikipedia.org/wiki/Bats_(musical)
182,The Battle of Paris,1929,Musical film,"Cole Porter, Jay Gorney and Dick Howard",Howard Dietz and Porter,Gene Markey,,https://en.wikipedia.org/wiki/The_Battle_of_Paris
183,Be Yourself,1930,Musical film,Hugo Riesenfeld,Riesenfeld,Joseph Jackson,,https://en.wikipedia.org/wiki/Be_Yourself_(film)
184,Beat the Band,1942,Musical TV show,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/Beat_the_Band
185,Beatlemania,1977,Broadway revue,The Beatles,The Beatles,"Bob Gill, Robert Rabinowitz and Lynda Obst",,https://en.wikipedia.org/wiki/Beatlemania_(musical)
186,Beautiful: The Carole King Musical,2014,Broadway,"Gerry Goffin, Carole King, Barry Mann and Cynthia Weil","Goffin, King, Mann and Weil",Douglas McGrath,,https://en.wikipedia.org/wiki/Beautiful:_The_Carole_King_Musical
187,Beautiful Dreamer,1961,Off-Broadway,,,,,
188,The Beautiful Game,2000,West End,Andrew Lloyd Webber,Ben Elton,Lloyd Webber and Elton,,https://en.wikipedia.org/wiki/The_Beautiful_Game_(musical)
189,"Beauty and the Beast

+ film (1991)
+ film (2017)

",1994,Broadway,Alan Menken,Howard Ashman and Tim Rice,Linda Woolverton,"Based on animated Walt Disney film of the same name. Notable songs: ""Be Our Guest"" and ""Beauty and the Beast"".",https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(musical)
190,The Beauty Shop,1914,Off-Broadway,Charles J. Gebest,Rennold Wolf,,,
191,The Beauty Spot,1909,Off-Broadway,Reginald De Koven,Joseph W. Herbert,Herbert,,
192,Beauty World,1988,Singaporean musical,Dick Lee,Michael Chiang,Chiang,,https://en.wikipedia.org/wiki/Beauty_World_(musical)
193,Because You're Mine,1952,Musical film,Johnny Green,Green,Ruth Brooks Flippen and Sy Gomberg,,https://en.wikipedia.org/wiki/Because_You%27re_Mine
194,Bedknobs and Broomsticks,1971,Animated film,Richard M. Sherman and Robert B. Sherman,Irwin Kostal,Bill Walsh and Don DaGradi,"Notable songs: ""The Age of Not Believing"" and ""Substitutiary Locomotion"".",https://en.wikipedia.org/wiki/Bedknobs_and_Broomsticks
195,A Bedtime Story,1933,Musical film,Ralph Rainger,Rainger,Benjamin Glazer and Nunnally Johnson,,https://en.wikipedia.org/wiki/A_Bedtime_Story
196,The Beggar Student,1882,German operetta,Carl Millöcker,Camillo Walzel and Richard Genée,Millöcker,,https://en.wikipedia.org/wiki/Der_Bettelstudent
197,Beggar's Holiday,1946,Broadway,Duke Ellington,John La Touche,La Touche,,https://en.wikipedia.org/wiki/Beggar%27s_Holiday
198,The Beggar's Opera,1728,West End opera,John Gay,Gay,Gay,,https://en.wikipedia.org/wiki/The_Beggar%27s_Opera
199,Behind the Iron Mask,2005,West End,John Robinson,Robinson,Colin Scott and Melinda Walker,The show draws inspiration from the Man in the Iron Mask.,https://en.wikipedia.org/wiki/Behind_the_Iron_Mask
200,Bel-Ami,2014,Off-West End,Alex Loveless,Loveless,Loveless,A contemporary musical adaptation of the book of the same name.,https://en.wikipedia.org/wiki/Bel_Ami
201,Bell Bottom George,1943,Musical film,Harry Bidgood,Bidgood,Edward Dryhurst and Peter Fraser,,
202,Bella: An American Tall Tale,2016,Off-Broadway,Kristen Childs,Kristen Childs,Kristen Childs,,
203,Belles belles belles,2003,French musical,"Claude François, Jean-Pierre Bourtayre, Carolin Petit","Claude François, Daniel Moyne","Daniel Moyne, Jean-Pierre Bourtayre",Jukebox musical based on songs by Claude François.,https://en.wikipedia.org/wiki/Belles_belles_belles_(musical)
204,La belle Hélène,1864,Paris opera bouffe,Jacques Offenbach,Henri Meilhac and Ludovic Halévy,Offenbach,,https://en.wikipedia.org/wiki/La_belle_H%C3%A9l%C3%A8ne
205,La Belle Meunière,1948,Musical film,Tony Aubin,Aubin,Marcel Pagnol,,
206,The Belle of Brittany,1908,Opera,Howard Talbot and Marie Horne,Percy Greenbank et al.,Leedham Bantock and P.J. Barrow,,
207,The Belle of New York,1897,Broadway,Gustave Kerker,Hugh Morton,Morton,,https://en.wikipedia.org/wiki/The_Belle_of_New_York_(musical)
208,Belle of the Nineties,1934,Musical film,Arthur Johnston,Johnston,Mae West,,https://en.wikipedia.org/wiki/Belle_of_the_Nineties
209,Belle of the Yukon,1944,Musical film,Arthur Lange,Lange,Houston Branch,,https://en.wikipedia.org/wiki/Belle_of_the_Yukon
210,Bells Are Ringing,1956,Broadway,Jule Styne,Betty Comden and Adolph Green,Comden and Green,A film was released in 1960.,https://en.wikipedia.org/wiki/Bells_Are_Ringing_(musical)
211,Belmont Varieties,1932,Broadway revue,Various artists,Various artists,N/A,,
212,The Beloved Vagabond,1936,Musical film,Darius Milhaud,Milhaud,William John Locke,,https://en.wikipedia.org/wiki/The_Beloved_Vagabond_(1936_film)
213,Ben Franklin in Paris,1964,Broadway,"Mark Sandrich, Jr. and Jerry Herman",Sidney Michaels,Michaels,,https://en.wikipedia.org/wiki/Ben_Franklin_in_Paris
214,Bend It Like Beckham the Musical,2015,West End,Howard Goodall,Charles Hart,Gurinder Chadha and Paul Mayeda Berges,,https://en.wikipedia.org/wiki/Bend_It_Like_Beckham_the_Musical
215,Bernarda Alba,2006,Off-Broadway,Michael John LaChiusa,LaChiusa,LaChiusa,,https://en.wikipedia.org/wiki/Bernarda_Alba_(musical)
216,Bernardine,1957,Musical film,Lionel Newman and Johnny Mercer,Newman and Mercer,Mary Chase and Theodore Reeves,,https://en.wikipedia.org/wiki/Bernardine_(film)
217,Besame Mucho El Musical,2005,Mexican Jukebox musical,José María Vitier (arranger),Various artists,"Consuelo Garrido, Lorena Maza and Victor Weinstock",Based on Bolero songs of the 1920s Mexico.,https://en.wikipedia.org/wiki/Besame_Mucho_El_Musical
218,Best Foot Forward,1941,Broadway,Hugh Martin and Ralph Blane,Martin and Blane,John Cecil Holm,,https://en.wikipedia.org/wiki/Best_Foot_Forward_(musical)
219,The Best Little Whorehouse Goes Public,1994,Broadway,Carol Hall,Hall,Larry L. King and Peter Masterson,,https://en.wikipedia.org/wiki/The_Best_Little_Whorehouse_Goes_Public
220,The Best Little Whorehouse in Texas,1978,Broadway,Carol Hall,Hall,Larry L. King and Peter Masterson,,https://en.wikipedia.org/wiki/The_Best_Little_Whorehouse_in_Texas
221,The Best Things in Life Are Free,1956,Musical film,Lionel Newman,Lew Brown and Buddy DeSylva,William Bowers and Phoebe Ephron,,https://en.wikipedia.org/wiki/The_Best_Things_in_Life_Are_Free_(film)
222,Betjemania,1976,West End,John Gould,John Betjeman,David Benedictus and Gould,,
223,Bette Midler's Clams on the Half Shell,1975,Broadway revue,Various artists,Various artists,"Bruce Vilanch, Bill Hennessy and Jerry Blatt",,
224,Bette! Divine Madness,1979,Broadway revue,Various artists,Various artists,"Jerry Blatt, Bette Midler and Bruce Vilanch",,https://en.wikipedia.org/wiki/Divine_Madness_(film)
225,The Better 'Ole,1917,West End,Herman Darewski,Percival Knight and James Heard,Bruce Bairnsfather and Arthur Elliot,,https://en.wikipedia.org/wiki/The_Better_%27Ole
226,Better Tunes,1922,Broadway revue,,,,,
227,Betty,1915,West End,Paul Rubens and Ernest Steffan,Adrian Ross and Rubens,Frederick Lonsdale and Gladys Unger,,https://en.wikipedia.org/wiki/Betty_(musical)
228,Betty Blue Eyes,2011,West End,George Stiles,Anthony Drewe,Ron Cowen and Daniel Lipman,Based on A Private Function by Alan Bennett and Malcolm Mowbray.,https://en.wikipedia.org/wiki/Betty_Blue_Eyes
229,Between the Devil,1937,Broadway,Arthur Schwartz,Howard Dietz,Dietz,,https://en.wikipedia.org/wiki/Between_the_Devil
230,Betwixt!,2008,Off West End,Ian McFarlane,Mcfarlane,Mcfarlane,,https://en.wikipedia.org/wiki/Betwixt!
231,Beyond the Fringe,1961,West End revue,Various artists,Various artists,"Alan Bennett, Peter Cook, Jonathan Miller and Dudley Moore",,https://en.wikipedia.org/wiki/Beyond_the_Fringe
232,Bible Women,1995,Off-Broadway,Elizabeth Swados,Swados,Swados,,
233,Big: the musical,1996,Broadway,David Shire,"Richard Maltby, Jr.",John Weidman,,https://en.wikipedia.org/wiki/Big:_the_musical
234,The Big Bad Musical,2009,Off-Broadway,Bill Francoeur,Francoeur,Alec Strum,,
235,The Big Beat,1958,Musical film,Henry Mancini,Mancini,David P. Harmon,,
236,Big Boy,1925,Broadway,James F. Hanley and Joseph Meyer,Buddy DeSylva,Harold R. Atteridge,,
237,The Big Broadcast,1932,Musical film,Various artists,Various artists,William Ford Manley,,https://en.wikipedia.org/wiki/The_Big_Broadcast
238,The Big Broadcast of 1936,1935,Musical film,Various artists,Various artists,"Walter DeLeon, Francis Martin and Ralph Spence",,https://en.wikipedia.org/wiki/The_Big_Broadcast_of_1936
239,The Big Broadcast of 1937,1936,Musical film,Various artists,Various artists,Walter DeLeon and Francis Martin,,https://en.wikipedia.org/wiki/The_Big_Broadcast_of_1937
240,The Big Broadcast of 1938,1938,Musical film,Various artists,Various artists,"Walter DeLeon, Francis Martin and Ken Englund",,https://en.wikipedia.org/wiki/The_Big_Broadcast_of_1938
241,Big Fella,1937,Musical film,G. H. Clutsam and Will Grosz,Clutsam and Grosz,Ingram D'Abbes and Fenn Sherie,,https://en.wikipedia.org/wiki/Big_Fella
242,Big Fish,2013,Broadway,Andrew Lippa,Lippa,John August,Based on the film of the same name.,https://en.wikipedia.org/wiki/Big_Fish_(musical)
243,The Big Gay Musical,2009,Musical film,Rick Crom,Crom,Fred M. Caruso,,https://en.wikipedia.org/wiki/The_Big_Gay_Musical
244,Big River,1985,Broadway,Roger Miller,Miller,William Hauptman,,https://en.wikipedia.org/wiki/Big_River_(musical)
245,Billboard Girl,1932,Musical film,,,"Lewis R. Foster, Harry McCoy, Earle Rodney and John A. Waldron",,
246,Billie,1928,Broadway,George M. Cohan,Cohan,Cohan,,
247,Billie,1965,Musical film,Dominic Frontiere,Frontiere,Ronald Alexander,,https://en.wikipedia.org/wiki/Billie_(film)
248,Billion Dollar Baby,1945,Broadway,Morton Gould,Betty Comden and Adolph Green,Comden and Green,,https://en.wikipedia.org/wiki/Billion_Dollar_Baby
249,Billy,1974,West End,John Barry,Don Black,Dick Clement and Ian La Frenais,,https://en.wikipedia.org/wiki/Billy_(musical)
250,Billy Elliot the Musical,2004,"West End
Broadway",Elton John,Lee Hall,Hall,,https://en.wikipedia.org/wiki/Billy_Elliot_the_Musical
251,The Billy Barnes Revue,1959,Off-Broadway revue,Billy Barnes,Barnes,Bob Rodgers,,https://en.wikipedia.org/wiki/The_Billy_Barnes_Revue
252,Billy Noname,1970,Off-Broadway,Johnny Brandon,Brandon,William Wellington Mackey,,https://en.wikipedia.org/wiki/Billy_Noname
253,The Bing Boys Are Here,1916,West End revue,Nat D. Ayer,Clifford Grey,"George Grossmith, Jr. and Fred Thompson",,https://en.wikipedia.org/wiki/The_Bing_Boys_Are_Here
254,The Bing Boys on Broadway,1918,West End revue,Nat D. Ayer,Clifford Grey,"George Grossmith, Jr. and Fred Thompson",,
255,The Bing Girls Are There,1917,West End revue,Nat D. Ayer,Clifford Grey,"George Grossmith, Jr. and Fred Thompson",,
256,The Biograph Girl,1980,West End,David Heneker,Heneker and Warner Brown,Brown,,https://en.wikipedia.org/wiki/The_Biograph_Girl
257,Birds of Paradise,1987,Off-Broadway,David Evans,Winnie Holzman,Evans and Holzman,,https://en.wikipedia.org/wiki/Birds_of_Paradise_(musical)
258,Bitter Sweet,1929,West End operetta,Noël Coward,Coward,Coward,,https://en.wikipedia.org/wiki/Bitter_Sweet
259,Black and Blue,1985,French musical revue,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/Black_and_Blue_(musical)
260,The Black Crook,1866,Broadway,"Thomas Baker, Giuseppe Operti and George Bickwell",Theodore Kennick,Charles M. Barras,,https://en.wikipedia.org/wiki/The_Black_Crook
261,Blackbirds of 1928,1928,Broadway revue,Jimmy McHugh,Dorothy Fields,N/A,"Notable song: ""Doin' the New Low-Down"".",https://en.wikipedia.org/wiki/Blackbirds_of_1928
262,The Black Rider,1990,German musical,Tom Waits,Waits,William S. Burroughs,,https://en.wikipedia.org/wiki/The_Black_Rider
263,Das Blaue Vom Himmel,1932,Musical film,Paul Abraham,Abraham,Max Kolpé and Billy Wilder,,
264,Bleach,2005,Japanese anime musical,Shoichi Tama,Naoshi Okumura,Okumura,,https://en.wikipedia.org/wiki/Bleach_(musical)
265,Bless the Bride,1947,West End,Vivian Ellis,A. P. Herbert,Herbert,,https://en.wikipedia.org/wiki/Bless_the_Bride
266,Bless You All,1950,Broadway revue,Harold Rome,Rome,N/A,,
267,Blitz!,1962,West End,Lionel Bart,Bart,Bart and Joan Maitland,,https://en.wikipedia.org/wiki/Blitz!
268,The Blonde in Black,1903,Broadway,Gustav Kerker,Harry B. Smith,Smith,,
269,Die Blonde Nachtigall,1930,Musical film,Willy Kollo and Otto Stransky,Kollo and Stransky,Walter Schlee and Walter Wassermann,,
270,Blondel,1983,West End,Stephen Oliver,Tim Rice,Rice,,https://en.wikipedia.org/wiki/Blondel_(musical)
271,Ein blonder Traum,1932,Musical film,Werner R. Heymann,Heymann,Walter Reisch and Billy Wilder,,https://en.wikipedia.org/wiki/Ein_blonder_Traum
272,Blondie Goes Latin,1941,Musical film,Leo Arnaud,Arnaud,Karen DeWolf and Richard Flournoy,,
273,Blood Brothers,1983,West End,Willy Russell,Russell,Russell,"Notable songs: ""Marilyn Monroe"" and ""Tell Me It's Not True"".",https://en.wikipedia.org/wiki/Blood_Brothers_(musical)
274,Bloody Bloody Andrew Jackson,2008,Off-Broadway,Michael Friedman,Friedman,Alex Timbers,,https://en.wikipedia.org/wiki/Bloody_Bloody_Andrew_Jackson
275,Bloomer Girl,1944,Broadway,Harold Arlen,E. Y. Harburg,Sig Herzig and Fred Saidy,,https://en.wikipedia.org/wiki/Bloomer_Girl
276,Blossom Time,1921,Austrian operetta,Franz Schubert,Alfred Maria Willner and Heinz Reichert (de),Willner and Reichert,,https://en.wikipedia.org/wiki/Das_Dreim%C3%A4derlhaus
277,The Blue Angel,1930,Musical film,Friedrich Hollaender,Robert Liebmann,Heinrich Mann,,https://en.wikipedia.org/wiki/The_Blue_Angel
278,Bluebell in Fairyland,1901,West End,Walter Slaughter,Aubrey Hopwood and Charles H. Taylor,Seymour Hicks,,https://en.wikipedia.org/wiki/Bluebell_in_Fairyland
279,Blue Hawaii,1961,Musical film,Joseph J. Lilley,Lilley,Allan Weiss,,https://en.wikipedia.org/wiki/Blue_Hawaii
280,Blue Holiday,1945,Broadway revue,Al Moritz,Mortiz,N/A,,
281,The Blue Kitten,1922,Broadway,Rudolf Friml,Otto Harbach and William Carey Duncan,Harbach and Duncan,,
282,The Blue Mazurka,1927,West End operetta,Franz Lehár,Leo Stein and Bela Jenbach (de),Stein and Jenbach,,https://en.wikipedia.org/wiki/The_Blue_Mazurka
283,Blue of the Night,1933,Musical film,Various artists,Various artists,,,
284,The Blue Paradise,1915,Broadway,Edmund Eysler and Sigmund Romberg,Herbert Reynolds,Edgar Smith,,https://en.wikipedia.org/wiki/The_Blue_Paradise
285,Blue Rhythm,1931,Musical film,W. C. Handy,Handy,,,https://en.wikipedia.org/wiki/Blue_Rhythm
286,Blue Skies,1946,Musical film,Irving Berlin,Berlin,Berlin,,https://en.wikipedia.org/wiki/Blue_Skies_(1946_film)
287,Blues in the Night,1941,Musical film,Heinz Roemheld,Roemheld,"Edwin Gilbert, Elia Kazan and Robert Rossen",,https://en.wikipedia.org/wiki/Blues_in_the_Night_(film)
288,Blues in the Night,1982,Off-Broadway revue,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/Blues_in_the_Night_(musical)
289,Boccaccio,1936,Musical film,Franz Doelle,Doelle,Emil Burri and Walter Forster,,https://en.wikipedia.org/wiki/Boccaccio_(1936_film)
290,The Body Beautiful,1958,Broadway,Jerry Bock,Sheldon Harnick,Joseph Stein and Will Glickman,,https://en.wikipedia.org/wiki/The_Body_Beautiful
291,"The Bodyguard

+ film (1992)

",2012,West End Jukebox musical,Various artists,Various artists,Alexander Dinelaris,Based on the film of the same name.,https://en.wikipedia.org/wiki/The_Bodyguard_(musical)
292,The Bohemian Girl,1843,West End opera,Michael William Balfe,Alfred Bunn,Balfe,,https://en.wikipedia.org/wiki/The_Bohemian_Girl
293,Bombay Dreams,2002,West End,A. R. Rahman,Don Black,Meera Syal and Thomas Meehan,,https://en.wikipedia.org/wiki/Bombay_Dreams
294,Bombo,1921,Broadway,Sigmund Romberg,Harold R. Atteridge,Atteridge,,https://en.wikipedia.org/wiki/Bombo_(musical)
295,Bonnie and Clyde,2009,Off-Broadway,Frank Wildhorn,Don Black,Ivan Menchell,,https://en.wikipedia.org/wiki/Bonnie_and_Clyde_(musical)
296,Boobs! The Musical,2003,Off-Broadway,Ruth Wallis,Wallis,Steve Mackes and Michael Whaley,,https://en.wikipedia.org/wiki/Boobs!_The_Musical
297,Boogie Nights,1998,West End,Various artists,Various artists,Jon Conway,,https://en.wikipedia.org/wiki/Boogie_Nights_(musical)
298,The Book of Mormon,2011,Broadway,"Robert Lopez, Trey Parker and Matt Stone","Lopez, Parker and Stone","Lopez, Parker and Stone",,https://en.wikipedia.org/wiki/The_Book_of_Mormon_(musical)
299,Boots and Saddles,1937,Musical film,Raoul Kraushaar,Kraushaar,Jack Natteford,,https://en.wikipedia.org/wiki/Boots_and_Saddles_(1937_film)
300,Boots! Boots!,1934,Musical film,,,Jack Cottrell and George Formby,,https://en.wikipedia.org/wiki/Boots!_Boots!
301,Born to Dance,1936,Musical film,Cole Porter,Porter,Jack McGowan and Sid Silvers,"Notable song: ""I've Got You Under My Skin"".",https://en.wikipedia.org/wiki/Born_to_Dance
302,Bottoms Up,1934,Musical film,Howard Jackson,Jackson,"David Buster, Buddy DeSylva and Sid Silvers",,https://en.wikipedia.org/wiki/Bottoms_Up_(1934_film)
303,Boy Meets Boy,1975,Off-Broadway,Bill Solly,Solly,Solly and Donald Ward,,https://en.wikipedia.org/wiki/Boy_Meets_Boy_(musical)
304,The Boy Friend,1954,West End,Sandy Wilson,Wilson,Wilson,,https://en.wikipedia.org/wiki/The_Boy_Friend_(musical)
305,The Boy from Oz,2003,Broadway,Peter Allen,Allen,Nick Enright and Martin Sherman,,https://en.wikipedia.org/wiki/The_Boy_from_Oz
306,The Boy Who Heard Music,2007,Workshop,Pete Townshend and Rachel Fuller,Townshend and Fuller,Townshend,Adaptation of The Who's rock opera Wire and Glass.,https://en.wikipedia.org/wiki/The_Boy_Who_Heard_Music
307,The Boys from Syracuse,1938,Broadway,Richard Rodgers,Lorenz Hart,George Abbott,"Notable songs: ""Falling in Love with Love"" and ""This Can't Be Love"".",https://en.wikipedia.org/wiki/The_Boys_from_Syracuse
308,Bran Nue Dae,1990,Australian musical,Jimmy Chi and Kuckles,Chi and Kuckles,Chi and Kuckles,,https://en.wikipedia.org/wiki/Bran_Nue_Dae
309,Bravo Giovanni,1962,Broadway,Milton Schafer,Ronny Graham,A. J. Russell,,https://en.wikipedia.org/wiki/Bravo_Giovanni
310,Breakfast at Tiffany's,1966,Broadway,Bob Merrill,Merrill,Edward Albee,Aimed at Broadway but closed during previews.,https://en.wikipedia.org/wiki/Breakfast_at_Tiffany%27s_(musical)
311,Brewster's Millions,1935,Musical film,Marr Mackie,Mackie,Arthur Wimperis,,https://en.wikipedia.org/wiki/Brewster%27s_Millions_(1935_film)
312,The Bridges of Madison County,2014,Broadway,Jason Robert Brown,Brown,Marsha Norman,Based on the novel of the same name.,https://en.wikipedia.org/wiki/The_Bridges_of_Madison_County
