1093,Play On!,1997,Broadway,Cheryl West,,https://en.wikipedia.org/wiki/Play_On!
1094,La Plume de Ma Tante,1958,Broadway revue,Robert Dhéry,,https://en.wikipedia.org/wiki/La_Plume_de_Ma_Tante
1095,Pocahontas,1995,Musical Animated film,"Carl Binder, Susannah Grant and Philip LaZebnik","Notable song: ""Colors of the Wind"".",https://en.wikipedia.org/wiki/Pocahontas_(1995_film)
1096,Pokmon Live!,2001,US Tour,Unknown,,https://en.wikipedia.org/wiki/Pok%C3%A9mon_Live!
1097,Poor Little Rich Girl,1936,Musical film,"Sam Hellman, Gladys Lehman and Harry Tugend",,https://en.wikipedia.org/wiki/Poor_Little_Rich_Girl_(1936_film)
1098,Popeye,1980,Musical film,Jules Feiffer,,https://en.wikipedia.org/wiki/Popeye_(film)
1099,"Porgy and Bess

+ film (1959)

",1935,Broadway,Heyward,"Notable song: ""Summertime"".",https://en.wikipedia.org/wiki/Porgy_and_Bess
1100,Portofino,1958,Broadway,Ney,,https://en.wikipedia.org/wiki/Portofino_(musical)
1101,Pretty Woman: The Musical,2018,Broadway,Garry Marshall and J. F. Lawton,,https://en.wikipedia.org/wiki/Pretty_Woman:_The_Musical
1102,Pride and Prejudice,1993,Off-Off-Broadway,Taylor,,https://en.wikipedia.org/wiki/Pride_and_Prejudice_(musical)
1103,The Prince and the Pauper,2002,Off-Broadway,Mark Twain,,https://en.wikipedia.org/wiki/The_Prince_and_the_Pauper
1104,"The Producers

+ film (2005)

",2001,Broadway,Brooks and Thomas Meehan,"Notable song: ""Springtime for Hitler"".",https://en.wikipedia.org/wiki/The_Producers_(musical)
1105,Promenade,1969,Off-Broadway,Fornés,,https://en.wikipedia.org/wiki/Promenade_(musical)
1106,"Promises, Promises",1968,Broadway,Neil Simon,"Notable song: ""I Say a Little Prayer"".",https://en.wikipedia.org/wiki/Promises _Promises_(musical)
1107,Pump Boys and Dinettes,1982,Broadway,Various writers,,https://en.wikipedia.org/wiki/Pump_Boys_and_Dinettes
1108,Purlie,1970,Broadway,"Ossie Davis, Philip Rose and Udell",,https://en.wikipedia.org/wiki/Purlie
1109,Puteri Gunung Ledang,2006,Malaysian musical,"Saw Teong Hin, Zahim Albakri and Ramlie",,https://en.wikipedia.org/wiki/Puteri_Gunung_Ledang_(musical)
1110,Quilters,1984,Broadway,Molly Newman and Damashek,,https://en.wikipedia.org/wiki/Quilters_(musical)
1111,Quadrophenia,1996,Off-Broadway,Townshend,"Notable song: ""Love Reign O'er Me"".",https://en.wikipedia.org/wiki/Quadrophenia_(musical)
1112,The Race to Urga,1969,Workshop,John Guare,,https://en.wikipedia.org/wiki/The_Race_to_Urga
1113,Rags,1986,Broadway,Joseph Stein,,https://en.wikipedia.org/wiki/Rags_(musical)
1114,Ragtime,1998,Broadway,Terrence McNally,"Notable songs: ""Wheels of a Dream"" and ""Your Daddy's Son"".",https://en.wikipedia.org/wiki/Ragtime_(musical)
1115,Raisin,1973,Broadway,Robert B. Nemiroff and Charlotte Zaltzberg,,https://en.wikipedia.org/wiki/Raisin_(musical)
1116,Randy Newman's Faust,1995,Off-Broadway,Newman,,https://en.wikipedia.org/wiki/Randy_Newman%27s_Faust
1117,Rebecca,2006,Austrian musical,Kunze,,https://en.wikipedia.org/wiki/Rebecca_(musical)
1118,"Red, Hot and Blue",1936,Broadway,Howard Lindsay and Russel Crouse,Star vehicle for Ethel Merman and Jimmy Durante.,https://en.wikipedia.org/wiki/Red _Hot_and_Blue
1119,Red Pepper,1922,Broadway,Edgar Smith and Emily Young,,
1120,The Red Shoes,1993,Broadway,Norman,,https://en.wikipedia.org/wiki/The_Red_Shoes_(musical)
1121,"Red, White and Maddox",1969,Broadway,Jay Broad and Tucker,,
1122,Redhead,1959,Broadway,"Herbert Fields, Sidney Sheldon, David Shaw and Fields",,https://en.wikipedia.org/wiki/Redhead_(musical)
1123,"Reefer Madness

+ film (2005)

",2004,Off-Broadway,Murphy,,https://en.wikipedia.org/wiki/Reefer_Madness_(musical)
1124,"Rent

+ film (2005)

",1996,Off-Broadway,Larson,"Notable songs: ""Seasons of Love"", ""La Vie Bohème"" and ""Take Me or Leave Me"".",https://en.wikipedia.org/wiki/Rent_(musical)
1125,Repo! The Genetic Opera,2008,Musical film,Zdunich and Smith,"Notable songs: ""Zydrate Anatomy"", ""Mark it Up"" and ""Seventeen"".",https://en.wikipedia.org/wiki/Repo!_The_Genetic_Opera
1126,Revolution in the Elbow of Ragnar Agnarsson Furniture Painter,2014,Off-Broadway,Jónsson,,
1127,Rex,1976,Broadway,Sherman Yellen,,https://en.wikipedia.org/wiki/Rex_(musical)
1128,Return to the Forbidden Planet,1989,West End Jukebox musical,Bob Carlton,,https://en.wikipedia.org/wiki/Return_to_the_Forbidden_Planet
1129,Riverwind,1962,Off-Broadway,Jennings,,
1130,Road Show,2003,Off-Broadway,John Weidman,Retitled from Bounce,https://en.wikipedia.org/wiki/Road_Show_(musical)
1131,Road to Morocco,1942,Musical film,Frank Butler and Don Hartman,,https://en.wikipedia.org/wiki/Road_to_Morocco
1132,Road to Singapore,1940,Musical film,"Frank Butler, Don Hartman and Harry Hervey",,https://en.wikipedia.org/wiki/Road_to_Singapore
1133,Road to Utopia,1945,Musical film,Melvin Frank and Norman Panama,,https://en.wikipedia.org/wiki/Road_to_Utopia
1134,Road to Zanzibar,1941,Musical film,"Sy Bartlett, Frank Butler and Don Hartman",,https://en.wikipedia.org/wiki/Road_to_Zanzibar
1135,The Roar of the Greasepaint The Smell of the Crowd,1965,UK Tour,Bricusse and Newley,,https://en.wikipedia.org/wiki/The_Roar_of_the_Greasepaint_%E2%80%93_The_Smell_of_the_Crowd
1136,The Robber Bridegroom,1975,Broadway,Uhry,,https://en.wikipedia.org/wiki/The_Robber_Bridegroom_(musical)
1137,Robert and Elizabeth,1964,West End,Millar,,https://en.wikipedia.org/wiki/Robert_and_Elizabeth
1138,"Roberta

+ film (1935)

",1933,Broadway,Harbach,,https://en.wikipedia.org/wiki/Roberta
1139,Rockabye Hamlet,1974,Canadian musical,Jones,,https://en.wikipedia.org/wiki/Rockabye_Hamlet
1140,Rockville,2009,Off-Broadway,Duddy,,
1141,Rock 'n Roll Café,2012,Off-Broadway,Taylor,,
1142,"Rock of Ages

+ film (2012)

",2006,Broadway Jukebox musical,Chris D'Arienzo,"notable songs: ""juke box hero""",https://en.wikipedia.org/wiki/Rock_of_Ages_(musical)
1143,"The Rocky Horror Show

+ film (1975)

",1973,West End,O'Brien,"Notable songs: ""The Time Warp"" and ""Sweet Transvestite"".",https://en.wikipedia.org/wiki/The_Rocky_Horror_Show
1144,Rocky the Musical,2014,Broadway,Thomas Meehan,Based on the film of the same name.,https://en.wikipedia.org/wiki/Rocky_the_Musical
1145,Le Roi Soleil,2005,French musical,Kamel Ouali,,https://en.wikipedia.org/wiki/Le_Roi_Soleil_(musical)
1146,Romance/Romance,1988,Broadway,Harman,,https://en.wikipedia.org/wiki/Romance/Romance
1147,Romance in Hard Times,1989,Off-Broadway,Finn,,
1148,"Roméo et Juliette, de la Haine à l'Amour",2001,French musical,Présgurvic,"Notable songs: ""Les Rois du monde"", ""Aimer"" and ""On Dit Dans La Rue"".",https://en.wikipedia.org/wiki/Rom%C3%A9o_et_Juliette _de_la_Haine_%C3%A0_l%27Amour
1149,"Rosalie

+ film (1937)

",1928,Broadway,William Anthony McGuire and Guy Bolton,Cole Porter composed an almost entirely new score for the film adaptation.,https://en.wikipedia.org/wiki/Rosalie_(musical)
1150,Rose-Marie,1924,Broadway,Harbach and Hammerstein,,https://en.wikipedia.org/wiki/Rose-Marie
1151,The Rothschilds,1970,Broadway,Sherman Yellen,,https://en.wikipedia.org/wiki/The_Rothschilds_(musical)
1152,Rover Dangerfield,1991,Musical film,Rodney Dangerfield,,https://en.wikipedia.org/wiki/Rover_Dangerfield
1153,Royal Wedding,1951,Musical film,Lerner,,https://en.wikipedia.org/wiki/Royal_Wedding
1154,A Runaway Girl,1898,West End,Seymour Hicks and Harry Nicholls,,https://en.wikipedia.org/wiki/A_Runaway_Girl
1155,Runaways,1978,Broadway,Swados,,https://en.wikipedia.org/wiki/Runaways_(musical)
1156,Sadie Thompson,1944,Broadway,Dietz and Rouben Mamoulian,,
1157,Sail Away,1961,Broadway,Coward,,https://en.wikipedia.org/wiki/Sail_Away_(musical)
1158,St. Louis Woman,1946,Broadway,Arna Bontemps and Countee Cullen,,https://en.wikipedia.org/wiki/St._Louis_Woman
1159,Salad Days,1954,West End,Slade and Reynolds,,https://en.wikipedia.org/wiki/Salad_Days_(musical)
1160,Sally,1925,Broadway,Guy Bolton,,https://en.wikipedia.org/wiki/Sally_(musical)
1161,Saludos Amigos,1942,Musical film,Various writers,,https://en.wikipedia.org/wiki/Saludos_Amigos
1162,Salvation,1969,Off-Broadway,Link and Courtney,,https://en.wikipedia.org/wiki/Salvation_(musical)
1163,San Francisco,1936,Musical film,Robert E. Hopkins and Anita Loos,,https://en.wikipedia.org/wiki/San_Francisco_(1936_film)
1164,The Sap of Life,1961,Off-Broadway,"Maltby, Jr.",,
1165,Sarafina!,1988,Broadway,Ngema,,https://en.wikipedia.org/wiki/Sarafina!_(musical)
1166,Saratoga,1959,Broadway,Morton DaCosta,,https://en.wikipedia.org/wiki/Saratoga_(musical)
1167,Saturday Night Fever,2000,Broadway,Nan Knighton,,https://en.wikipedia.org/wiki/Saturday_Night_Fever_(musical)
1168,Saucy Jack and the Space Vixens,1995,West End,Mann and Fidler,,https://en.wikipedia.org/wiki/Saucy_Jack_and_the_Space_Vixens
1169,Saved,2008,Off-Broadway,John Dempsey and Rinne Groff,,https://en.wikipedia.org/wiki/Saved_(musical)
1170,Say It with Songs,1929,Musical film,"Joseph Jackson, Darryl F. Zanuck and Harvey Gates",,https://en.wikipedia.org/wiki/Say_It_with_Songs
1171,Say When,1934,Broadway,Jack McGowan,,https://en.wikipedia.org/wiki/Say_When_(musical)
1172,"Say, Darling",1958,Broadway,"Abe Burrows, Marian Bissell and Richard Bissell",,https://en.wikipedia.org/wiki/Say _Darling
1173,Scandalous,2012,Broadway,Gifford,,https://en.wikipedia.org/wiki/Scandalous:_The_Life_and_Trials_of_Aimee_Semple_McPherson
1174,The Scarlet Pimpernel,1997,Broadway,Knighton,,https://en.wikipedia.org/wiki/The_Scarlet_Pimpernel_(musical)
1175,"School of Rock

+ film (2003)

",2015,Broadway,Julian Fellowes,,https://en.wikipedia.org/wiki/School_of_Rock_(musical)
1176,Schwestern im Geiste,2014,"Neuköllner Oper, Berlin",Lund&Zaufke,,https://en.wikipedia.org/wiki/Schwestern_im_Geiste
1177,The Scottsboro Boys,2010,West End,David Thompson,,https://en.wikipedia.org/wiki/The_Scottsboro_Boys_(musical)
1178,Scrooge,1970,Musical film,Bricusse,"A musical film adaptation of Charles Dickens' classic 1843 story, A Christmas Carol.",https://en.wikipedia.org/wiki/Scrooge_(1970_film)
1179,Second Chance,2009,French musical,"Prémont, Jean-Pierre Cloutier and Joëlle Bourdon",,https://en.wikipedia.org/wiki/Second_Chance_(musical)
1180,The Secret Garden,1991,Broadway,Norman,,https://en.wikipedia.org/wiki/The_Secret_Garden_(musical)
1181,The Secret Life of Walter Mitty,1964,Off-Broadway,Carr,,
1182,See Rock City & Other Destinations,2010,Off-Broadway,Mathias,,
1183,See What I Wanna See,2005,Off-Broadway,LaChiusa,,https://en.wikipedia.org/wiki/See_What_I_Wanna_See
1184,See You Later,1951,West End,Wilson,,
1185,Seesaw,1973,Broadway,Michael Bennett,,https://en.wikipedia.org/wiki/Seesaw_(musical)
1186,Sergeant Brue,1904,West End,Owen Hall,,
1187,Seussical,2000,Broadway,Flaherty and Ahrens,Based on the works of Dr. Seuss.,https://en.wikipedia.org/wiki/Seussical
1188,"Seven Brides for Seven Brothers

+ film (1954)

",1982,Broadway,Lawrence Kasha and David Landay,Based on the 1954 Stanley Donen film of the same name.,https://en.wikipedia.org/wiki/Seven_Brides_for_Seven_Brothers_(musical)
1189,Sgt. Pepper's Lonely Hearts Club Band,1978,Musical film,Henry Edwards,,https://en.wikipedia.org/wiki/Sgt._Pepper%27s_Lonely_Hearts_Club_Band_(film)
1190,Shangri-La,1956,Broadway,"Hilton, Lawrence and Lee",,https://en.wikipedia.org/wiki/Shangri-La_(musical)
1191,She Loves Me,1963,Broadway,Joe Masteroff,,https://en.wikipedia.org/wiki/She_Loves_Me
1192,Shenandoah,1975,Broadway,"Udell, James Lee Barrett and Philip Rose",,https://en.wikipedia.org/wiki/Shenandoah_(musical)
1193,Shinbone Alley,1957,Broadway,Darion and Mel Brooks,Also performed as archy & mehitabel.,https://en.wikipedia.org/wiki/Shinbone_Alley
1194,Shock Treatment,1981,Musical film,Jim Sharman and O'Brien,,https://en.wikipedia.org/wiki/Shock_Treatment
1195,Shockheaded Peter,1998,Off-West End,"Julian Bleach, Anthony Cairns, Graeme Gilmour and Tamzin Griffin",,https://en.wikipedia.org/wiki/Shockheaded_Peter_(musical)
1196,Show Boat,1927,Broadway,Hammerstein II,"Notable songs: ""Ol' Man River"", ""Bill"", ""Can't Help Lovin' Dat Man"".",https://en.wikipedia.org/wiki/Show_Boat
1197,Showtune,2003,Off-Broadway revue,Paul Gilger,"Premiered in San Francisco in 1985 as ""Tune the Grand Up"", with subsequent productions in London in 1998 as ""The Best of Times"".",https://en.wikipedia.org/wiki/Showtune_(musical)
1198,Shrek the Musical,2009,Broadway,Lindsay-Abaire,"Notable songs: ""Freak Flag"" and ""I Think I Got You Beat"".",https://en.wikipedia.org/wiki/Shrek_the_Musical
1199,Side by Side by Sondheim,1976,West End revue,N/A,,https://en.wikipedia.org/wiki/Side_by_Side_by_Sondheim
1200,Side Show,1997,Broadway,Russell,,https://en.wikipedia.org/wiki/Side_Show
1201,"Silk Stockings

+ film (1957)

",1955,Broadway,"George S. Kaufman, Leueen MacGrath and Abe Burrows",,https://en.wikipedia.org/wiki/Silk_Stockings
1202,Sing,1989,Musical film,Pitchford,,https://en.wikipedia.org/wiki/Sing_(1989_film)
1203,Sing,2016,Musical film,N/A,,https://en.wikipedia.org/wiki/Sing_(2016_American_film)
1204,Sing As We Go,1934,Musical film,Gordon Wellesley and J. B. Priestley,,https://en.wikipedia.org/wiki/Sing_As_We_Go
1205,"Singin' in the Rain

+ film (1952)

",1983,West End,Betty Comden and Adolph Green,"Adapted from the 1952 movie of the same name, the plot closely adheres to the original. Notable songs: ""Singin' in the Rain"" and ""Make 'Em Laugh"".",https://en.wikipedia.org/wiki/Singin%27_in_the_Rain_(musical)
1206,Sister Act,2009,West End,Bill and Cheri Steinkellner,,https://en.wikipedia.org/wiki/Sister_Act_(musical)
1207,Skyscraper,1965,Broadway,Peter Stone,,https://en.wikipedia.org/wiki/Skyscraper_(musical)
1208,Sleeping Beauty,1959,Musical Animated film,Erdman Penner,"Notable song: ""Once Upon a Dream"".",https://en.wikipedia.org/wiki/Sleeping_Beauty_(1959_film)
1209,The Slipper and the Rose,2001,Off-West End,Morley,Retelling of the classic fairy tale of Cinderella.,https://en.wikipedia.org/wiki/The_Slipper_and_the_Rose_(musical)
1210,Smike,1973,Musical film,May and Clive Barnett,Adaptation of Nicholas Nickleby.,https://en.wikipedia.org/wiki/Smike
1211,Smile,1986,Broadway,Ashman,,https://en.wikipedia.org/wiki/Smile_(musical)
1212,Smiling the Boy Fell Dead,1961,Off-Broadway,Ira Wallach,,
1213,Smoke on the Mountain,1988,Off-Broadway,Ray,,https://en.wikipedia.org/wiki/Smoke_on_the_Mountain
1214,Smokey Joe's Cafe,1995,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Smokey_Joe%27s_Cafe
1215,Snoopy! The Musical,1975,Off-Broadway,"Warren Lockhart, Arthur Whitelaw and Michael Grace",,https://en.wikipedia.org/wiki/Snoopy!_The_Musical
1216,"Snoopy, Come Home",1972,Musical film,Charles M. Schulz,,https://en.wikipedia.org/wiki/Snoopy _Come_Home
1217,Snow White and the Seven Dwarfs,1937,Musical film,Various writers,"Notable songs: ""Someday My Prince Will Come"", ""Whistle While You Work"" and ""Heigh-Ho"".",https://en.wikipedia.org/wiki/Snow_White_and_the_Seven_Dwarfs_(1937_film)
1218,Snow.Wolf.Lake,1997,Chinese musical,Cheung,,https://en.wikipedia.org/wiki/Snow.Wolf.Lake
1219,Soho Cinders,2011,British Musical,Drewe and Elliot Davis,,https://en.wikipedia.org/wiki/Soho_Cinders
1220,Someone Like You,1989,West End,Robin Midgley and Fay Weldon,,https://en.wikipedia.org/wiki/Someone_like_You_(musical)
1221,Something Rotten!,2015,Broadway,Karey Kirkpatrick and John O'Farrell,,https://en.wikipedia.org/wiki/Something_Rotten!
1222,Song and Dance,1982,West End,Lloyd Webber,"Notable songs: ""Unexpected Song"" and ""Tell Me on a Sunday"".",https://en.wikipedia.org/wiki/Song_and_Dance
1223,Song of Norway,1944,Broadway,Milton Lazarus and Homer Curran,,https://en.wikipedia.org/wiki/Song_of_Norway
1224,Songs for a New World,1995,Off-Broadway,Brown,,https://en.wikipedia.org/wiki/Songs_for_a_New_World
1225,Some Like It Hot,1962,Musical film,Billy Wilder and I. A. L. Diamond,,https://en.wikipedia.org/wiki/Some_Like_It_Hot
1226,Sophisticated Ladies,1981,Broadway,Donald McKayle,,https://en.wikipedia.org/wiki/Sophisticated_Ladies
1227,Soul Men,2008,Musical film,Robert Ramsey and Matthew Stone,,https://en.wikipedia.org/wiki/Soul_Men
1228,Soul Sister,2012,West End,John Miller and Pete Brooks,Featuring the songs of Tina Turner,https://en.wikipedia.org/wiki/Soul_Sister_(musical)
1229,"The Sound of Music

+ film (1965)

",1959,Broadway,Howard Lindsay and Russel Crouse,"Notable songs: ""Do-Re-Mi"", ""Climb Ev'ry Mountain"", ""The Sound of Music"" and ""My Favorite Things"".",https://en.wikipedia.org/wiki/The_Sound_of_Music
1230,"South Pacific

+ film (1958)

",1949,Broadway,Hammerstein II and Joshua Logan,"Notable songs: ""Bali Ha'i"", ""Some Enchanted Evening"", ""Younger Than Springtime"" and ""Happy Talk"".",https://en.wikipedia.org/wiki/South_Pacific_(musical)
1231,"South Park: Bigger, Longer & Uncut",1999,Musical Animated film,"Parker, Matt Stone and Pam Brady","Notable songs: ""Blame Canada"", ""Uncle Fucker"", ""It's Easy, Mmkay"" and ""Kyle's Mom is a Big, Fat, Bitch"".",https://en.wikipedia.org/wiki/South_Park:_Bigger _Longer_%26_Uncut
1232,Spamalot,2005,Broadway,Idle,"Notable songs: ""Always Look on the Bright Side of Life"" and ""The Song That Goes Like This"".",https://en.wikipedia.org/wiki/Spamalot
1233,Spectacular!,2009,Musical film,Jim Kreig,,https://en.wikipedia.org/wiki/Spectacular!
1234,Spider-Man: Turn Off the Dark,2010,Broadway,"Julie Taymor, Glen Berger, and Roberto Aguirre-Sacasa",,https://en.wikipedia.org/wiki/Spider-Man:_Turn_Off_the_Dark
1235,The Spitfire Grill,2001,Off-Broadway,Valcq and Alley,,https://en.wikipedia.org/wiki/The_Spitfire_Grill_(musical)
1236,Spring Awakening,2006,Broadway,Sater,"Notables songs: ""Mama Who Bore Me"", ""The Bitch of Living"" and ""The Song of Purple Summer"".",https://en.wikipedia.org/wiki/Spring_Awakening_(musical)
1237,Starlight Express,1984,West End,Lloyd Webber and Stilgoe,"Notable songs: ""U.N.C.O.U.P.L.E.D."", ""Starlight Express"" and ""Light at the End of the Tunnel"".",https://en.wikipedia.org/wiki/Starlight_Express
1238,Starmania,1976,French musical,Plamondon,,https://en.wikipedia.org/wiki/Starmania_(musical)
1239,Starmites,1989,Broadway,Stuart Ross and Keating,,https://en.wikipedia.org/wiki/Starmites
1240,Starship,2011,Off-Off-Broadway,"Matt Lang, Nick Lang, Brian Holden and Joe Walker",Performed by StarKid Productions.,https://en.wikipedia.org/wiki/Starship_(musical)
1241,"Starting Here, Starting Now",1976,Off-Broadway revue,N/A,,https://en.wikipedia.org/wiki/Starting_Here _Starting_Now
1242,"State Fair

+ film (1945)

",1996,Broadway,Tom Briggs and Louis Mattioli,"Based on the film of the same name. Notable songs: ""It Might as Well Be Spring"", ""It's A Grand Night for Singing"" and ""Isn't It Kind of Fun?"".",https://en.wikipedia.org/wiki/State_Fair_(musical)
1243,Steel Pier,1997,Broadway,David Thompson,,https://en.wikipedia.org/wiki/Steel_Pier_(musical)
1244,Stephen Ward the Musical,2013,West End,Black and Hampton,,https://en.wikipedia.org/wiki/Stephen_Ward_the_Musical
1245,Step Up: All In,2014,Las Vegas,Black and Hampton,,https://en.wikipedia.org/wiki/Step_Up:_All_In
1246,Stingray Sam,2009,Musical film,McAbee,,https://en.wikipedia.org/wiki/Stingray_Sam
1247,Stop the World I Want to Get Off,1961,West End,Bricusse and Newley,,https://en.wikipedia.org/wiki/Stop_the_World_%E2%80%93_I_Want_to_Get_Off
1248,The Story of My Life,2009,Broadway,Brian Hill,,https://en.wikipedia.org/wiki/The_Story_of_My_Life_(musical)
1249,Street Scene,1947,Broadway,Elmer Rice,,https://en.wikipedia.org/wiki/Street_Scene_(opera)
1250,Strike Up the Band,1930,Broadway,Morrie Ryskind,"Notable song: ""Strike Up the Band"".",https://en.wikipedia.org/wiki/Strike_Up_the_Band_(musical)
1251,The Stripper,1982,Australian musical,Carter Brown,,
1252,The Student Prince,1924,Broadway,Donnelly,"Longest-running musical of the 1920s, until Show Boat.",https://en.wikipedia.org/wiki/The_Student_Prince
1253,Subways Are For Sleeping,1961,Broadway,Comden and Green,,https://en.wikipedia.org/wiki/Subways_Are_For_Sleeping
1254,Sugar,1972,Broadway,Peter Stone,,https://en.wikipedia.org/wiki/Sugar_(musical)
1255,Sugar Babies,1979,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Sugar_Babies_(musical)
1256,Sunday in the Park with George,1984,Broadway,James Lapine,"Notable songs: ""Sunday in the Park with George"", ""Everybody Loves Louis"" and ""Finishing the Hat"".",https://en.wikipedia.org/wiki/Sunday_in_the_Park_with_George
1257,Sunny Afternoon,2014,Ray Davies,N/A,Winner of 2015 Laurence Olivier Award for Best New Musical,https://en.wikipedia.org/wiki/Sunny_Afternoon_(musical)
1258,"Sunshine on Leith

+ film (2013)

",2007,Dundee Rep,Stephen Greenhorn,"Compiled by songs from The Proclaimers. Notable Songs: ""Letter from America"", ""I'm On My Way"" and ""I'm Gonna Be (500 Miles)""",https://en.wikipedia.org/wiki/Sunshine_on_Leith_(musical)
1259,Sunset Boulevard,1993,West End,Black and Hampton,"Notable songs: ""Sunset Boulevard"", ""With One Look"" and ""As If We Never Said Goodbye"".",https://en.wikipedia.org/wiki/Sunset_Boulevard_(musical)
1260,"Sweeney Todd: The Demon Barber of Fleet Street

+ film (2007)

",1979,Broadway,Hugh Wheeler,"Notable songs: ""The Worst Pies in London"", ""Green Finch and Linnet Bird"", ""Johanna"" and ""No Place Like London"".",https://en.wikipedia.org/wiki/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street
1261,"Sweet Charity

+ film (1969)

",1966,Broadway,Neil Simon,"Notable songs: ""Big Spender"", ""If My Friends Could See Me Now"" and ""The Rhythm of Life"".",https://en.wikipedia.org/wiki/Sweet_Charity
1262,Sweet Smell of Success,2002,Broadway,John Guare,,https://en.wikipedia.org/wiki/Sweet_Smell_of_Success_(musical)
1263,Swing!,1999,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Swing!
1264,Swinging on a Star,1995,Broadway revue,Michael Leeds,,https://en.wikipedia.org/wiki/Swinging_on_a_Star_(musical)
1265,The Swing Mikado,1938,Broadway,Harry Minturn,"Based on Gilbert and Sullivan's comic opera, The Mikado.",https://en.wikipedia.org/wiki/The_Swing_Mikado
1266,Swing Time,1936,Musical film,Howard Lindsay and Allan Scott,,https://en.wikipedia.org/wiki/Swing_Time_(film)
1267,The Sword in the Stone,1963,Musical film,Bill Peet,,https://en.wikipedia.org/wiki/The_Sword_in_the_Stone_(film)
1268,Taboo,2003,West End,Mark Davies Markham and Charles Busch,,https://en.wikipedia.org/wiki/Taboo_(musical)
1269,Take Flight!,2007,West End,John Weidman,,https://en.wikipedia.org/wiki/Take_Flight_(musical)
1270,Take It Easy: Raymond Fox's New 40's Musical,1996,Off-Broadway,Fox,,
1271,Take Me Along,1959,Broadway,Joseph Stein and Robert Russell,,https://en.wikipedia.org/wiki/Take_Me_Along
1272,Taking My Turn,1983,Off-Broadway,Elise Brosnan,,
1273,Tangled,2010,Musical film,Dan Fogelman,"Starred Mandy Moore, Zachary Levi and Donna Murphy.",https://en.wikipedia.org/wiki/Tangled
1274,Tango Argentino,1985,Broadway revue,N/A,,
1275,Tältprojektet,1977,Swedish musical,Dageby,,https://en.wikipedia.org/wiki/T%C3%A4ltprojektet
1276,The Tap Dance Kid,1983,Broadway,Charles Blackwell,,https://en.wikipedia.org/wiki/The_Tap_Dance_Kid
1277,Tarzan,2006,Broadway,David Henry Hwang,,https://en.wikipedia.org/wiki/Tarzan_(musical)
1278,Teacher's Pet,2004,Musical film,Bill Steinkellner and Cheri Steinkellner,,https://en.wikipedia.org/wiki/Teacher%27s_Pet_(2004_film)
1279,The Ten Commandments: The Musical,2004,Off-Off-Broadway,Élie Chouraqui,,https://en.wikipedia.org/wiki/The_Ten_Commandments:_The_Musical
1280,The Thing About Men,2003,Off-Broadway,DiPietro,,https://en.wikipedia.org/wiki/The_Thing_About_Men
1281,Tenacious D in The Pick of Destiny,2006,Musical film,"Jack Black, Kyle Gass and Liam Lynch",,https://en.wikipedia.org/wiki/Tenacious_D_in_The_Pick_of_Destiny
1282,Tenderloin,1960,Broadway,George Abbott and Jerome Weidman,,https://en.wikipedia.org/wiki/Tenderloin_(musical)
1283,Texas Li'l Darlin',1949,Broadway,John Whedon and Sam Moore,,
1284,That Midnight Kiss,1949,Musical film,Bruce Manning and Tamara Hovey,,https://en.wikipedia.org/wiki/That_Midnight_Kiss
1285,The Travelling,2009,Off-Broadway,Kabay,,
1286,They're Playing Our Song,1979,Broadway,Neil Simon,,https://en.wikipedia.org/wiki/They%27re_Playing_Our_Song
1287,"Thoroughly Modern Millie

+ film (1967)

",2002,Broadway,Richard Morris and Scanlan,"Based on the film of the same name. Notable songs: ""Thoroughly Modern Millie"" and ""Forget About the Boy"".",https://en.wikipedia.org/wiki/Thoroughly_Modern_Millie_(musical)
1288,Thou Shalt Not,2001,Broadway,David Thompson,,https://en.wikipedia.org/wiki/Thou_Shalt_Not_(musical)
1289,The Three Caballeros,1945,Musical film,Various writers,"Notable songs: ""The Three Caballeros"" and ""You Belong to My Heart"".",https://en.wikipedia.org/wiki/The_Three_Caballeros
1290,Three Postcards,1987,Off-Broadway,Craig Lucas,,
1291,Three Wishes for Jamie,1952,Broadway,Charles O'Neal and Abe Burrows,,https://en.wikipedia.org/wiki/Three_Wishes_for_Jamie
1292,The Threepenny Opera,1928,German musical,Brecht,"Notable songs: ""Mack the Knife"" and ""Pirate Jenny"".",https://en.wikipedia.org/wiki/The_Threepenny_Opera
1293,"Tick, Tick... Boom!",2001,Off-Broadway,Larson and David Auburn,,https://en.wikipedia.org/wiki/Tick _Tick..._Boom!
1294,"Tickets, Please!",1950,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Tickets _Please!
1295,Tickle Me,1920,Broadway,"Hammerstein, Harbach and Mandel",,https://en.wikipedia.org/wiki/Tickle_Me_(play)
1296,The Tigger Movie,2000,Musical film,Jun Falkenstein,,https://en.wikipedia.org/wiki/The_Tigger_Movie
1297,Timbuktu!,1978,Broadway,Luther Davis,,https://en.wikipedia.org/wiki/Timbuktu!
1298,Tina: The Musical,2018,West End,"Katori Hall, Frank Ketelaar, Kees Prins",Tina Turner Biographical Musical,
1299,Tintypes,1980,Broadway revue,Mel Marvin and Gary Pearle,,https://en.wikipedia.org/wiki/Tintypes
